input_length,config,conv1_bits,conv2_bits,fc1_bits,fc2_bits,seed,label_detected,test_accuracy,train_seconds,status
41,INT 8-4-4-2,8,4,4,2,46,mixed,96.719,87.46931719779968,success
41,INT 8-4-2-8,8,4,2,8,42,mixed,96.019,88.04669451713562,success
41,INT 8-4-2-8,8,4,2,8,43,mixed,96.171,88.54744982719421,success
41,INT 8-4-2-8,8,4,2,8,44,mixed,98.581,88.41182041168213,success
41,INT 8-4-2-8,8,4,2,8,45,mixed,98.526,90.18849277496338,success
41,INT 8-4-2-8,8,4,2,8,46,mixed,96.774,88.229483127594,success
41,INT 8-4-2-4,8,4,2,4,42,mixed,95.849,88.87813448905945,success
41,INT 8-4-2-4,8,4,2,4,43,mixed,96.226,90.04881882667542,success
41,INT 8-4-2-4,8,4,2,4,44,mixed,98.189,88.40228939056396,success
41,INT 8-4-2-4,8,4,2,4,45,mixed,98.41,86.76297497749329,success
41,INT 8-4-2-4,8,4,2,4,46,mixed,96.838,89.79807949066162,success
41,INT 8-4-2-2,8,4,2,2,42,mixed,95.987,90.33645534515381,success
41,INT 8-4-2-2,8,4,2,2,43,mixed,96.47,86.9901933670044,success
41,INT 8-4-2-2,8,4,2,2,44,mixed,98.571,88.02721571922302,success
41,INT 8-4-2-2,8,4,2,2,45,mixed,98.313,88.35026431083679,success
41,INT 8-4-2-2,8,4,2,2,46,mixed,96.704,88.2580988407135,success
41,INT 8-2-8-8,8,2,8,8,42,mixed,96.272,88.52152800559998,success
41,INT 8-2-8-8,8,2,8,8,43,mixed,95.026,89.06392455101013,success
41,INT 8-2-8-8,8,2,8,8,44,mixed,98.463,89.31509280204773,success
41,INT 8-2-8-8,8,2,8,8,45,mixed,97.893,89.50768232345581,success
41,INT 8-2-8-8,8,2,8,8,46,mixed,97.3,90.21913886070251,success
41,INT 8-2-8-4,8,2,8,4,42,mixed,96.256,87.61850476264954,success
41,INT 8-2-8-4,8,2,8,4,43,mixed,95.262,91.689857006073,success
41,INT 8-2-8-4,8,2,8,4,44,mixed,98.509,89.73874521255493,success
41,INT 8-2-8-4,8,2,8,4,45,mixed,97.902,90.24838709831238,success
41,INT 8-2-8-4,8,2,8,4,46,mixed,97.323,89.74108171463013,success
41,INT 8-2-8-2,8,2,8,2,42,mixed,96.304,88.56711006164551,success
41,INT 8-2-8-2,8,2,8,2,43,mixed,95.296,88.50389051437378,success
41,INT 8-2-8-2,8,2,8,2,44,mixed,98.455,88.30406141281128,success
41,INT 8-2-8-2,8,2,8,2,45,mixed,97.782,88.60620522499084,success
41,INT 8-2-8-2,8,2,8,2,46,mixed,97.303,90.42446184158325,success
41,INT 8-2-4-8,8,2,4,8,42,mixed,96.256,92.022301197052,success
41,INT 8-2-4-8,8,2,4,8,43,mixed,95.332,88.38738059997559,success
41,INT 8-2-4-8,8,2,4,8,44,mixed,98.236,91.78041815757751,success
41,INT 8-2-4-8,8,2,4,8,45,mixed,97.973,89.9242582321167,success
41,INT 8-2-4-8,8,2,4,8,46,mixed,97.312,90.7213225364685,success
41,INT 8-2-4-4,8,2,4,4,42,mixed,95.865,90.44867062568665,success
41,INT 8-2-4-4,8,2,4,4,43,mixed,95.184,87.82867622375488,success
41,INT 8-2-4-4,8,2,4,4,44,mixed,98.182,87.02936315536499,success
41,INT 8-2-4-4,8,2,4,4,45,mixed,97.964,90.38986587524414,success
41,INT 8-2-4-4,8,2,4,4,46,mixed,97.307,88.15126633644104,success
41,INT 8-2-4-2,8,2,4,2,42,mixed,96.476,89.2783350944519,success
41,INT 8-2-4-2,8,2,4,2,43,mixed,95.148,89.97591853141785,success
41,INT 8-2-4-2,8,2,4,2,44,mixed,98.436,86.88496589660645,success
41,INT 8-2-4-2,8,2,4,2,45,mixed,97.657,88.20366978645325,success
41,INT 8-2-4-2,8,2,4,2,46,mixed,97.295,91.5072181224823,success
41,INT 8-2-2-8,8,2,2,8,42,mixed,96.334,89.95504879951477,success
41,INT 8-2-2-8,8,2,2,8,43,mixed,95.253,88.43367433547974,success
41,INT 8-2-2-8,8,2,2,8,44,mixed,98.229,90.35495185852051,success
41,INT 8-2-2-8,8,2,2,8,45,mixed,97.932,88.28286910057068,success
41,INT 8-2-2-8,8,2,2,8,46,mixed,97.253,89.77133178710938,success
41,INT 8-2-2-4,8,2,2,4,42,mixed,96.215,88.53771090507507,success
41,INT 8-2-2-4,8,2,2,4,43,mixed,95.312,88.3423523902893,success
41,INT 8-2-2-4,8,2,2,4,44,mixed,98.298,88.43505811691284,success
41,INT 8-2-2-4,8,2,2,4,45,mixed,97.466,90.13330173492432,success
41,INT 8-2-2-4,8,2,2,4,46,mixed,96.862,88.31188702583313,success
41,INT 8-2-2-2,8,2,2,2,42,mixed,96.077,88.81759071350098,success
41,INT 8-2-2-2,8,2,2,2,43,mixed,95.088,90.35154962539673,success
41,INT 8-2-2-2,8,2,2,2,44,mixed,98.276,88.24737811088562,success
41,INT 8-2-2-2,8,2,2,2,45,mixed,97.813,90.27225399017334,success
41,INT 8-2-2-2,8,2,2,2,46,mixed,96.965,88.75360751152039,success
41,INT 4-8-8-8,4,8,8,8,42,mixed,96.068,90.33180475234985,success
41,INT 4-8-8-8,4,8,8,8,43,mixed,96.938,88.41887474060059,success
41,INT 4-8-8-8,4,8,8,8,44,mixed,98.317,88.35605335235596,success
41,INT 4-8-8-8,4,8,8,8,45,mixed,97.834,88.37371063232422,success
41,INT 4-8-8-8,4,8,8,8,46,mixed,96.982,91.6781222820282,success
41,INT 4-8-8-4,4,8,8,4,42,mixed,96.041,90.33212661743164,success
41,INT 4-8-8-4,4,8,8,4,43,mixed,96.527,90.27993869781494,success
41,INT 4-8-8-4,4,8,8,4,44,mixed,98.314,86.86212301254272,success
41,INT 4-8-8-4,4,8,8,4,45,mixed,97.825,89.86590433120728,success
41,INT 4-8-8-4,4,8,8,4,46,mixed,96.96,88.93261194229126,success
41,INT 4-8-8-2,4,8,8,2,42,mixed,95.896,88.96729302406311,success
41,INT 4-8-8-2,4,8,8,2,43,mixed,96.87,88.49051189422607,success
41,INT 4-8-8-2,4,8,8,2,44,mixed,98.293,90.24722862243652,success
41,INT 4-8-8-2,4,8,8,2,45,mixed,97.789,90.12157988548279,success
41,INT 4-8-8-2,4,8,8,2,46,mixed,97.134,90.89660429954529,success
41,INT 4-8-4-8,4,8,4,8,42,mixed,96.021,90.01904106140137,success
41,INT 4-8-4-8,4,8,4,8,43,mixed,96.769,86.75036263465881,success
41,INT 4-8-4-8,4,8,4,8,44,mixed,98.316,89.92500162124634,success
41,INT 4-8-4-8,4,8,4,8,45,mixed,97.827,88.96916770935059,success
41,INT 4-8-4-8,4,8,4,8,46,mixed,96.956,87.5418963432312,success
41,INT 4-8-4-4,4,8,4,4,42,mixed,96.027,88.42874550819397,success
41,INT 4-8-4-4,4,8,4,4,43,mixed,96.817,90.30232620239258,success
41,INT 4-8-4-4,4,8,4,4,44,mixed,98.326,89.82021403312683,success
41,INT 4-8-4-4,4,8,4,4,45,mixed,97.816,88.43399405479431,success
41,INT 4-8-4-4,4,8,4,4,46,mixed,96.963,88.66419076919556,success
41,INT 4-8-4-2,4,8,4,2,42,mixed,95.817,88.44020700454712,success
41,INT 4-8-4-2,4,8,4,2,43,mixed,96.874,88.46020078659058,success
41,INT 4-8-4-2,4,8,4,2,44,mixed,98.314,88.25668215751648,success
41,INT 4-8-4-2,4,8,4,2,45,mixed,97.814,88.27524638175964,success
41,INT 4-8-4-2,4,8,4,2,46,mixed,97.106,88.22941541671753,success
41,INT 4-8-2-8,4,8,2,8,42,mixed,96.169,90.36096596717834,success
41,INT 4-8-2-8,4,8,2,8,43,mixed,97.16,90.31353735923767,success
41,INT 4-8-2-8,4,8,2,8,44,mixed,98.282,90.0917239189148,success
41,INT 4-8-2-8,4,8,2,8,45,mixed,97.814,89.88789296150208,success
41,INT 4-8-2-8,4,8,2,8,46,mixed,97.046,90.70685005187988,success
41,INT 4-8-2-4,4,8,2,4,42,mixed,96.146,90.34054565429688,success
41,INT 4-8-2-4,4,8,2,4,43,mixed,97.147,89.27219867706299,success
41,INT 4-8-2-4,4,8,2,4,44,mixed,98.298,87.7302315235138,success
41,INT 4-8-2-4,4,8,2,4,45,mixed,97.738,88.1272840499878,success
41,INT 4-8-2-4,4,8,2,4,46,mixed,97.01,90.32617449760437,success
41,INT 4-8-2-2,4,8,2,2,42,mixed,96.267,90.35853981971741,success
41,INT 4-8-2-2,4,8,2,2,43,mixed,97.463,90.56372094154358,success
41,INT 4-8-2-2,4,8,2,2,44,mixed,98.325,89.57482838630676,success
41,INT 4-8-2-2,4,8,2,2,45,mixed,97.852,88.39890193939209,success
41,INT 4-8-2-2,4,8,2,2,46,mixed,96.943,88.468092918396,success
41,INT 4-4-8-8,4,4,8,8,42,mixed,95.803,88.47560977935791,success
41,INT 4-4-8-8,4,4,8,8,43,mixed,96.796,90.3162453174591,success
41,INT 4-4-8-8,4,4,8,8,44,mixed,98.49,89.62383270263672,success
41,INT 4-4-8-8,4,4,8,8,45,mixed,97.791,86.85008573532104,success
41,INT 4-4-8-8,4,4,8,8,46,mixed,96.899,90.21282911300659,success
41,INT 4-4-8-4,4,4,8,4,42,mixed,95.814,88.49079251289368,success
41,INT 4-4-8-4,4,4,8,4,43,mixed,96.755,88.41194486618042,success
41,INT 4-4-8-4,4,4,8,4,44,mixed,98.409,88.18103694915771,success
41,INT 4-4-8-4,4,4,8,4,45,mixed,97.858,88.30110144615173,success
41,INT 4-4-8-4,4,4,8,4,46,mixed,96.881,89.33649730682373,success
41,INT 4-4-8-2,4,4,8,2,42,mixed,96.094,88.23070192337036,success
41,INT 4-4-8-2,4,4,8,2,43,mixed,96.419,89.3084990978241,success
41,INT 4-4-8-2,4,4,8,2,44,mixed,98.385,91.88740301132202,success
41,INT 4-4-8-2,4,4,8,2,45,mixed,97.75,90.09307932853699,success
41,INT 4-4-8-2,4,4,8,2,46,mixed,96.897,88.36172103881836,success
41,INT 4-4-4-8,4,4,4,8,42,mixed,95.972,88.15301489830017,success
41,INT 4-4-4-8,4,4,4,8,43,mixed,96.781,88.61109471321106,success
41,INT 4-4-4-8,4,4,4,8,44,mixed,98.406,88.50234508514404,success
41,INT 4-4-4-8,4,4,4,8,45,mixed,97.79,88.2579448223114,success
41,INT 4-4-4-8,4,4,4,8,46,mixed,96.93,88.83591055870056,success
41,INT 4-4-4-4,4,4,4,4,42,INT4,95.787,89.28912854194641,success
41,INT 4-4-4-4,4,4,4,4,43,INT4,96.756,87.61422801017761,success
41,INT 4-4-4-4,4,4,4,4,44,INT4,98.358,88.3017315864563,success
41,INT 4-4-4-4,4,4,4,4,45,INT4,97.844,90.68830370903015,success
41,INT 4-4-4-4,4,4,4,4,46,INT4,96.874,88.81832098960876,success
41,INT 4-4-4-2,4,4,4,2,42,mixed,96.039,91.78095293045044,success
41,INT 4-4-4-2,4,4,4,2,43,mixed,96.343,88.29810118675232,success
41,INT 4-4-4-2,4,4,4,2,44,mixed,98.384,90.24140787124634,success
41,INT 4-4-4-2,4,4,4,2,45,mixed,97.785,90.49847197532654,success
41,INT 4-4-4-2,4,4,4,2,46,mixed,96.874,89.89382863044739,success
41,INT 4-4-2-8,4,4,2,8,42,mixed,95.705,88.28681707382202,success
41,INT 4-4-2-8,4,4,2,8,43,mixed,97.152,88.15915703773499,success
41,INT 4-4-2-8,4,4,2,8,44,mixed,98.381,88.42969536781311,success
41,INT 4-4-2-8,4,4,2,8,45,mixed,97.887,88.84090876579285,success
41,INT 4-4-2-8,4,4,2,8,46,mixed,96.696,91.62777376174927,success
41,INT 4-4-2-4,4,4,2,4,42,mixed,95.598,88.35025882720947,success
41,INT 4-4-2-4,4,4,2,4,43,mixed,96.91,88.39941239356995,success
41,INT 4-4-2-4,4,4,2,4,44,mixed,98.407,88.81919431686401,success
41,INT 4-4-2-4,4,4,2,4,45,mixed,97.894,87.19627785682678,success
41,INT 4-4-2-4,4,4,2,4,46,mixed,96.985,89.61095666885376,success
41,INT 4-4-2-2,4,4,2,2,42,mixed,96.159,90.50476908683777,success
41,INT 4-4-2-2,4,4,2,2,43,mixed,97.316,90.31201410293579,success
41,INT 4-4-2-2,4,4,2,2,44,mixed,98.325,88.59321403503418,success
41,INT 4-4-2-2,4,4,2,2,45,mixed,97.813,88.08985781669617,success
41,INT 4-4-2-2,4,4,2,2,46,mixed,97.086,88.26643753051758,success
41,INT 4-2-8-8,4,2,8,8,42,mixed,95.723,88.61092877388,success
41,INT 4-2-8-8,4,2,8,8,43,mixed,95.387,88.41057658195496,success
41,INT 4-2-8-8,4,2,8,8,44,mixed,98.036,88.29975485801697,success
41,INT 4-2-8-8,4,2,8,8,45,mixed,97.532,88.43783140182495,success
41,INT 4-2-8-8,4,2,8,8,46,mixed,95.343,88.25296878814697,success
41,INT 4-2-8-4,4,2,8,4,42,mixed,95.884,90.21688175201416,success
41,INT 4-2-8-4,4,2,8,4,43,mixed,95.43,90.08633780479431,success
41,INT 4-2-8-4,4,2,8,4,44,mixed,98.027,88.43483233451843,success
41,INT 4-2-8-4,4,2,8,4,45,mixed,97.505,88.15490889549255,success
41,INT 4-2-8-4,4,2,8,4,46,mixed,96.269,88.17838716506958,success
41,INT 4-2-8-2,4,2,8,2,42,mixed,96.048,88.624995470047,success
41,INT 4-2-8-2,4,2,8,2,43,mixed,95.371,90.33670163154602,success
41,INT 4-2-8-2,4,2,8,2,44,mixed,98.307,89.56627368927002,success
41,INT 4-2-8-2,4,2,8,2,45,mixed,97.888,88.28328895568848,success
41,INT 4-2-8-2,4,2,8,2,46,mixed,96.106,88.41428256034851,success
41,INT 4-2-4-8,4,2,4,8,42,mixed,95.907,88.42755889892578,success
41,INT 4-2-4-8,4,2,4,8,43,mixed,95.405,88.21347332000732,success
41,INT 4-2-4-8,4,2,4,8,44,mixed,98.044,90.1526186466217,success
41,INT 4-2-4-8,4,2,4,8,45,mixed,98.017,90.01315355300903,success
41,INT 4-2-4-8,4,2,4,8,46,mixed,96.093,88.6073260307312,success
41,INT 4-2-4-4,4,2,4,4,42,mixed,95.918,90.25733637809753,success
41,INT 4-2-4-4,4,2,4,4,43,mixed,95.515,86.83259010314941,success
41,INT 4-2-4-4,4,2,4,4,44,mixed,98.004,89.75648880004883,success
41,INT 4-2-4-4,4,2,4,4,45,mixed,97.508,91.84319114685059,success
41,INT 4-2-4-4,4,2,4,4,46,mixed,96.434,88.77775287628174,success
41,INT 4-2-4-2,4,2,4,2,42,mixed,96.088,89.47353148460388,success
41,INT 4-2-4-2,4,2,4,2,43,mixed,95.424,90.55306816101074,success
41,INT 4-2-4-2,4,2,4,2,44,mixed,98.068,89.72011017799377,success
41,INT 4-2-4-2,4,2,4,2,45,mixed,97.901,88.29799556732178,success
41,INT 4-2-4-2,4,2,4,2,46,mixed,96.577,87.15246605873108,success
41,INT 4-2-2-8,4,2,2,8,42,mixed,95.784,90.29939270019531,success
41,INT 4-2-2-8,4,2,2,8,43,mixed,95.621,88.60267758369446,success
41,INT 4-2-2-8,4,2,2,8,44,mixed,98.268,88.32095098495483,success
41,INT 4-2-2-8,4,2,2,8,45,mixed,97.311,88.44106864929199,success
41,INT 4-2-2-8,4,2,2,8,46,mixed,96.256,88.410888671875,success
41,INT 4-2-2-4,4,2,2,4,42,mixed,95.544,90.3492636680603,success
41,INT 4-2-2-4,4,2,2,4,43,mixed,95.388,89.71362376213074,success
41,INT 4-2-2-4,4,2,2,4,44,mixed,98.197,88.4101619720459,success
41,INT 4-2-2-4,4,2,2,4,45,mixed,96.887,88.31241059303284,success
41,INT 4-2-2-4,4,2,2,4,46,mixed,96.429,90.05426001548767,success
41,INT 4-2-2-2,4,2,2,2,42,mixed,95.883,89.90518403053284,success
41,INT 4-2-2-2,4,2,2,2,43,mixed,95.528,88.71171379089355,success
41,INT 4-2-2-2,4,2,2,2,44,mixed,98.177,88.33755946159363,success
41,INT 4-2-2-2,4,2,2,2,45,mixed,96.889,90.15025019645691,success
41,INT 4-2-2-2,4,2,2,2,46,mixed,96.655,90.56953191757202,success
41,INT 2-8-8-8,2,8,8,8,42,mixed,93.83,88.2464439868927,success
41,INT 2-8-8-8,2,8,8,8,43,mixed,94.099,88.61115717887878,success
41,INT 2-8-8-8,2,8,8,8,44,mixed,96.366,88.26484179496765,success
41,INT 2-8-8-8,2,8,8,8,45,mixed,91.643,88.4892029762268,success
41,INT 2-8-8-8,2,8,8,8,46,mixed,88.024,88.81618022918701,success
41,INT 2-8-8-4,2,8,8,4,42,mixed,93.773,90.58387112617493,success
41,INT 2-8-8-4,2,8,8,4,43,mixed,94.063,89.72187542915344,success
41,INT 2-8-8-4,2,8,8,4,44,mixed,96.332,88.279123544693,success
41,INT 2-8-8-4,2,8,8,4,45,mixed,91.613,88.41830801963806,success
41,INT 2-8-8-4,2,8,8,4,46,mixed,88.068,88.43766450881958,success
41,INT 2-8-8-2,2,8,8,2,42,mixed,93.862,88.25683665275574,success
41,INT 2-8-8-2,2,8,8,2,43,mixed,93.921,90.14596104621887,success
41,INT 2-8-8-2,2,8,8,2,44,mixed,96.197,89.85911393165588,success
41,INT 2-8-8-2,2,8,8,2,45,mixed,91.923,88.34215569496155,success
41,INT 2-8-8-2,2,8,8,2,46,mixed,87.954,88.4474127292633,success
41,INT 2-8-4-8,2,8,4,8,42,mixed,93.82,90.57061862945557,success
41,INT 2-8-4-8,2,8,4,8,43,mixed,94.019,89.79598903656006,success
41,INT 2-8-4-8,2,8,4,8,44,mixed,96.356,85.60882306098938,success
41,INT 2-8-4-8,2,8,4,8,45,mixed,91.582,91.83081698417664,success
41,INT 2-8-4-8,2,8,4,8,46,mixed,87.872,88.6299500465393,success
41,INT 2-8-4-4,2,8,4,4,42,mixed,93.794,88.30323195457458,success
41,INT 2-8-4-4,2,8,4,4,43,mixed,94.021,88.63592076301575,success
41,INT 2-8-4-4,2,8,4,4,44,mixed,96.388,88.82483506202698,success
41,INT 2-8-4-4,2,8,4,4,45,mixed,91.465,88.81791496276855,success
41,INT 2-8-4-4,2,8,4,4,46,mixed,88.041,88.4115993976593,success
41,INT 2-8-4-2,2,8,4,2,42,mixed,94.086,88.31171464920044,success
41,INT 2-8-4-2,2,8,4,2,43,mixed,93.885,90.35927224159241,success
41,INT 2-8-4-2,2,8,4,2,44,mixed,96.178,90.31330227851868,success
41,INT 2-8-4-2,2,8,4,2,45,mixed,91.635,88.35648274421692,success
41,INT 2-8-4-2,2,8,4,2,46,mixed,88.036,90.1857545375824,success
41,INT 2-8-2-8,2,8,2,8,42,mixed,93.991,91.57855105400085,success
41,INT 2-8-2-8,2,8,2,8,43,mixed,93.8,89.70202112197876,success
41,INT 2-8-2-8,2,8,2,8,44,mixed,96.311,88.42301321029663,success
41,INT 2-8-2-8,2,8,2,8,45,mixed,91.59,88.6460371017456,success
41,INT 2-8-2-8,2,8,2,8,46,mixed,88.608,88.3662850856781,success
41,INT 2-8-2-4,2,8,2,4,42,mixed,93.994,88.33343362808228,success
41,INT 2-8-2-4,2,8,2,4,43,mixed,93.577,88.25400757789612,success
41,INT 2-8-2-4,2,8,2,4,44,mixed,96.231,88.43547677993774,success
41,INT 2-8-2-4,2,8,2,4,45,mixed,91.695,89.17165851593018,success
41,INT 2-8-2-4,2,8,2,4,46,mixed,88.338,89.58543062210083,success
41,INT 2-8-2-2,2,8,2,2,42,mixed,93.861,89.81179761886597,success
41,INT 2-8-2-2,2,8,2,2,43,mixed,93.457,88.63465404510498,success
41,INT 2-8-2-2,2,8,2,2,44,mixed,96.026,88.41286015510559,success
41,INT 2-8-2-2,2,8,2,2,45,mixed,91.796,88.25143694877625,success
41,INT 2-8-2-2,2,8,2,2,46,mixed,88.448,91.85036373138428,success
41,INT 2-4-8-8,2,4,8,8,42,mixed,94.006,88.47510838508606,success
41,INT 2-4-8-8,2,4,8,8,43,mixed,93.943,90.36181211471558,success
41,INT 2-4-8-8,2,4,8,8,44,mixed,96.153,89.78416442871094,success
41,INT 2-4-8-8,2,4,8,8,45,mixed,91.211,88.433753490448,success
41,INT 2-4-8-8,2,4,8,8,46,mixed,88.164,91.86068487167358,success
41,INT 2-4-8-4,2,4,8,4,42,mixed,93.991,87.12370562553406,success
41,INT 2-4-8-4,2,4,8,4,43,mixed,93.903,91.45501351356506,success
41,INT 2-4-8-4,2,4,8,4,44,mixed,96.13,89.75320267677307,success
41,INT 2-4-8-4,2,4,8,4,45,mixed,91.237,88.85133862495422,success
41,INT 2-4-8-4,2,4,8,4,46,mixed,88.215,87.44350624084473,success
41,INT 2-4-8-2,2,4,8,2,42,mixed,94.13,88.2822527885437,success
41,INT 2-4-8-2,2,4,8,2,43,mixed,93.772,88.60994577407837,success
41,INT 2-4-8-2,2,4,8,2,44,mixed,95.924,88.22027850151062,success
41,INT 2-4-8-2,2,4,8,2,45,mixed,91.277,88.30100679397583,success
41,INT 2-4-8-2,2,4,8,2,46,mixed,88.178,88.40098595619202,success
41,INT 2-4-4-8,2,4,4,8,42,mixed,94.012,88.4608690738678,success
41,INT 2-4-4-8,2,4,4,8,43,mixed,93.041,90.26973366737366,success
41,INT 2-4-4-8,2,4,4,8,44,mixed,96.095,89.74376916885376,success
41,INT 2-4-4-8,2,4,4,8,45,mixed,91.159,88.57061815261841,success
41,INT 2-4-4-8,2,4,4,8,46,mixed,88.286,88.83085989952087,success
41,INT 2-4-4-4,2,4,4,4,42,mixed,93.974,90.19887804985046,success
41,INT 2-4-4-4,2,4,4,4,43,mixed,93.858,88.2664749622345,success
41,INT 2-4-4-4,2,4,4,4,44,mixed,96.066,90.12260675430298,success
41,INT 2-4-4-4,2,4,4,4,45,mixed,91.171,89.00494050979614,success
41,INT 2-4-4-4,2,4,4,4,46,mixed,88.246,89.2014582157135,success
41,INT 2-4-4-2,2,4,4,2,42,mixed,94.159,88.10594940185547,success
41,INT 2-4-4-2,2,4,4,2,43,mixed,93.696,91.06888508796692,success
41,INT 2-4-4-2,2,4,4,2,44,mixed,95.858,87.29139518737793,success
41,INT 2-4-4-2,2,4,4,2,45,mixed,91.535,89.82838821411133,success
41,INT 2-4-4-2,2,4,4,2,46,mixed,88.276,88.2643768787384,success
41,INT 2-4-2-8,2,4,2,8,42,mixed,93.972,86.8272933959961,success
41,INT 2-4-2-8,2,4,2,8,43,mixed,93.619,89.98155927658081,success
41,INT 2-4-2-8,2,4,2,8,44,mixed,95.91,88.48749613761902,success
41,INT 2-4-2-8,2,4,2,8,45,mixed,91.468,90.33303833007812,success
41,INT 2-4-2-8,2,4,2,8,46,mixed,89.201,89.75211071968079,success
41,INT 2-4-2-4,2,4,2,4,42,mixed,93.994,90.29621005058289,success
41,INT 2-4-2-4,2,4,2,4,43,mixed,93.647,89.85294246673584,success
41,INT 2-4-2-4,2,4,2,4,44,mixed,95.825,87.20226001739502,success
41,INT 2-4-2-4,2,4,2,4,45,mixed,91.3,93.05109310150146,success
41,INT 2-4-2-4,2,4,2,4,46,mixed,89.142,90.26625370979309,success
41,INT 2-4-2-2,2,4,2,2,42,mixed,94.159,90.31366801261902,success
41,INT 2-4-2-2,2,4,2,2,43,mixed,93.321,88.80975103378296,success
41,INT 2-4-2-2,2,4,2,2,44,mixed,95.778,88.38453030586243,success
41,INT 2-4-2-2,2,4,2,2,45,mixed,91.929,88.34128546714783,success
41,INT 2-4-2-2,2,4,2,2,46,mixed,89.102,90.56119632720947,success
41,INT 2-2-8-8,2,2,8,8,42,mixed,94.13,90.30486297607422,success
41,INT 2-2-8-8,2,2,8,8,43,mixed,93.115,88.61883854866028,success
41,INT 2-2-8-8,2,2,8,8,44,mixed,95.947,90.12417840957642,success
41,INT 2-2-8-8,2,2,8,8,45,mixed,90.939,90.03237509727478,success
41,INT 2-2-8-8,2,2,8,8,46,mixed,86.361,88.46475172042847,success
41,INT 2-2-8-4,2,2,8,4,42,mixed,94.238,88.47697067260742,success
41,INT 2-2-8-4,2,2,8,4,43,mixed,92.588,88.33887100219727,success
41,INT 2-2-8-4,2,2,8,4,44,mixed,95.88,88.24928116798401,success
41,INT 2-2-8-4,2,2,8,4,45,mixed,90.966,88.24126386642456,success
41,INT 2-2-8-4,2,2,8,4,46,mixed,86.521,90.29141569137573,success
41,INT 2-2-8-2,2,2,8,2,42,mixed,94.054,92.16211009025574,success
41,INT 2-2-8-2,2,2,8,2,43,mixed,93.001,89.92525434494019,success
41,INT 2-2-8-2,2,2,8,2,44,mixed,95.793,86.78106117248535,success
41,INT 2-2-8-2,2,2,8,2,45,mixed,91.162,89.97539067268372,success
41,INT 2-2-8-2,2,2,8,2,46,mixed,83.894,88.81344842910767,success
41,INT 2-2-4-8,2,2,4,8,42,mixed,93.753,88.62649345397949,success
41,INT 2-2-4-8,2,2,4,8,43,mixed,93.04,88.27648854255676,success
41,INT 2-2-4-8,2,2,4,8,44,mixed,95.79,88.47361588478088,success
41,INT 2-2-4-8,2,2,4,8,45,mixed,90.767,87.4477641582489,success
41,INT 2-2-4-8,2,2,4,8,46,mixed,86.416,88.67043852806091,success
41,INT 2-2-4-4,2,2,4,4,42,mixed,94.29,88.6803605556488,success
41,INT 2-2-4-4,2,2,4,4,43,mixed,93.113,89.79229187965393,success
41,INT 2-2-4-4,2,2,4,4,44,mixed,95.798,90.8313295841217,success
41,INT 2-2-4-4,2,2,4,4,45,mixed,90.96,89.83898687362671,success
41,INT 2-2-4-4,2,2,4,4,46,mixed,86.501,88.2315948009491,success
41,INT 2-2-4-2,2,2,4,2,42,mixed,94.012,88.32034635543823,success
41,INT 2-2-4-2,2,2,4,2,43,mixed,92.851,90.18166399002075,success
41,INT 2-2-4-2,2,2,4,2,44,mixed,95.581,89.6998279094696,success
41,INT 2-2-4-2,2,2,4,2,45,mixed,91.137,88.29193902015686,success
41,INT 2-2-4-2,2,2,4,2,46,mixed,86.773,88.4335446357727,success
41,INT 2-2-2-8,2,2,2,8,42,mixed,94.139,88.58493161201477,success
41,INT 2-2-2-8,2,2,2,8,43,mixed,92.028,86.95472049713135,success
41,INT 2-2-2-8,2,2,2,8,44,mixed,95.762,91.7164785861969,success
41,INT 2-2-2-8,2,2,2,8,45,mixed,90.702,89.83477926254272,success
41,INT 2-2-2-8,2,2,2,8,46,mixed,85.988,88.36571216583252,success
41,INT 2-2-2-4,2,2,2,4,42,mixed,93.954,87.35250186920166,success
41,INT 2-2-2-4,2,2,2,4,43,mixed,91.943,89.83639097213745,success
41,INT 2-2-2-4,2,2,2,4,44,mixed,95.464,90.11180424690247,success
41,INT 2-2-2-4,2,2,2,4,45,mixed,88.139,90.09353613853455,success
41,INT 2-2-2-4,2,2,2,4,46,mixed,86.838,88.82599687576294,success
41,INT 2-2-2-2,2,2,2,2,42,INT2,93.679,88.60205054283142,success
41,INT 2-2-2-2,2,2,2,2,43,INT2,92.89,90.21976971626282,success
41,INT 2-2-2-2,2,2,2,2,44,INT2,94.675,90.36003804206848,success
41,INT 2-2-2-2,2,2,2,2,45,INT2,91.13,87.33821296691895,success
41,INT 2-2-2-2,2,2,2,2,46,INT2,86.523,88.53475379943848,success
31,INT 8-8-8-8,8,8,8,8,42,INT8,94.216,91.62923860549927,success
31,INT 8-8-8-8,8,8,8,8,43,INT8,96.884,88.79053950309753,success
31,INT 8-8-8-8,8,8,8,8,44,INT8,98.25,90.31560707092285,success
31,INT 8-8-8-8,8,8,8,8,45,INT8,97.277,89.15837836265564,success
31,INT 8-8-8-8,8,8,8,8,46,INT8,95.059,89.41974902153015,success
31,INT 8-8-8-4,8,8,8,4,42,mixed,94.24,88.81316256523132,success
31,INT 8-8-8-4,8,8,8,4,43,mixed,96.986,88.82524943351746,success
31,INT 8-8-8-4,8,8,8,4,44,mixed,98.344,88.7243127822876,success
31,INT 8-8-8-4,8,8,8,4,45,mixed,97.304,89.75429463386536,success
